date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:15	65798/65798	---M--	200	added ('OK')	image/jpeg	etag:%225f6973ca-10106%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thanh-hien-5.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thanh-hien-5.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/)
14:33:16	52375/52375	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:40%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thanh-hien.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index609a.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/)
14:33:16	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:40%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/)
14:33:16	43496/43496	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:40%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thanh-hien-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index06e4.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/)
14:33:16	42153/42153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:40%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thanh-hien-5.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index62f9.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thanh-hien/)
14:33:17	2646/2646	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:41%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fvu-thi-my%2F	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed8886.json	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:17	59795/59795	---MC-	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2007:33:41%20GMT	https://top20.hanhtrinhlotxac.vn/fbthum/?p=207	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/fbthum/indexeb91.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:41%20GMT	https://top20.hanhtrinhlotxac.vn/?p=207	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/indexeb91.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:17	2795/2795	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:41%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fvu-thi-my%2F&format=xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed097e	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:17	93804/93804	---M--	200	added ('OK')	image/jpeg	etag:%225f6ace97-16e6c%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/My2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/My2.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:17	27653/27653	---M--	200	added ('OK')	image/jpeg	etag:%225f6ace99-6c05%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/my.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/my.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:18	48411/48411	---M--	200	added ('OK')	image/jpeg	etag:%225f688f2b-bd1b%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Vu-Thi-My.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Vu-Thi-My.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:18	41099/41099	---M--	200	added ('OK')	image/jpeg	etag:%225f697df1-a08b%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/vu-thi-my-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/vu-thi-my-3.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:18	42146/42146	---M--	200	added ('OK')	image/jpeg	etag:%225f697df0-a4a2%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/vu-thi-my-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/vu-thi-my-2.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:18	31775/31775	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:43%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Vu-Thi-My.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index11ac.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:19	29937/29937	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:43%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/vu-thi-my-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexaab0.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:19	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:43%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:19	30786/30786	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:43%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/vu-thi-my-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index5ecc.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/vu-thi-my/)
14:33:20	2668/2668	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:44%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Ftran-thi-thuy%2F	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed42d3.json	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:44%20GMT	https://top20.hanhtrinhlotxac.vn/?p=186	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/index146c.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:20	58558/58558	---MC-	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2007:33:44%20GMT	https://top20.hanhtrinhlotxac.vn/fbthum/?p=186	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/fbthum/index146c.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:20	2820/2820	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:44%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Ftran-thi-thuy%2F&format=xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed7e40	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:20	34078/34078	---M--	200	added ('OK')	image/jpeg	etag:%225f6b41b9-851e%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi-Thuy.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi-Thuy.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:20	50818/50818	---M--	200	added ('OK')	image/jpeg	etag:%225f6b41ba-c682%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi-Thuy_mobile.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi-Thuy_mobile.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:21	42262/42262	---M--	200	added ('OK')	image/jpeg	etag:%225f688f03-a516%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi_thuy.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi_thuy.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:21	47136/47136	---M--	200	added ('OK')	image/jpeg	etag:%225f6976d8-b820%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thi-thuy-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thi-thuy-4.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:21	50271/50271	---M--	200	added ('OK')	image/jpeg	etag:%225f6976d9-c45f%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thi-thuy-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thi-thuy-3.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:21	29953/29953	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:46%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Tran-Thi_thuy.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index679f.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:22	31684/31684	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:46%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thi-thuy-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexde6c.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:22	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:46%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:22	31579/31579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:46%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/tran-thi-thuy-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index5855.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/tran-thi-thuy/)
14:33:22	2694/2694	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:47%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fnguyen-kim-phuong%2F	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embeddb23.json	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:23	62641/62641	---MC-	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2007:33:47%20GMT	https://top20.hanhtrinhlotxac.vn/fbthum/?p=213	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/fbthum/indexf3dd.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:47%20GMT	https://top20.hanhtrinhlotxac.vn/?p=213	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/indexf3dd.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:23	2843/2843	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:47%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fnguyen-kim-phuong%2F&format=xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embeddfe3	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:23	35610/35610	---M--	200	added ('OK')	image/jpeg	etag:%225f6b37dd-8b1a%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/kim-phuong-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/kim-phuong-2.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:23	11023/11023	---M--	200	added ('OK')	image/jpeg	etag:%225f6b37de-2b0f%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/kim-phuong-1.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/kim-phuong-1.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:23	64928/64928	---M--	200	added ('OK')	image/jpeg	etag:%225f688efc-fda0%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:24	66197/66197	---M--	200	added ('OK')	image/jpeg	etag:%225f696391-10295%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong-2.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:24	37377/37377	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:48%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexf8b4.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:24	65652/65652	---M--	200	added ('OK')	image/jpeg	etag:%225f696392-10074%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong-4.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:24	41520/41520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:49%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexcfd1.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:24	41030/41030	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:49%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-kim-phuong-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index6168.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:25	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:49%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-kim-phuong/)
14:33:25	2664/2664	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:50%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fphan-thi-phuc%2F	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed13d0.json	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:26	64205/64205	---MC-	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2007:33:50%20GMT	https://top20.hanhtrinhlotxac.vn/fbthum/?p=161	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/fbthum/index8816.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:50%20GMT	https://top20.hanhtrinhlotxac.vn/?p=161	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/index8816.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:26	2804/2804	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:50%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fphan-thi-phuc%2F&format=xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embeddff6	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:26	86975/86975	---M--	200	added ('OK')	image/jpeg	etag:%225f6a277f-153bf%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Phan-Thi-Phuc-1.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Phan-Thi-Phuc-1.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:26	34703/34703	---M--	200	added ('OK')	image/jpeg	etag:%225f6a27b2-878f%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-mobile.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-mobile.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:26	64676/64676	---M--	200	added ('OK')	image/jpeg	etag:%225f688f01-fca4%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Phan-thi-phuc.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Phan-thi-phuc.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:27	55999/55999	---M--	200	added ('OK')	image/jpeg	etag:%225f6971c8-dabf%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-3.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:27	56029/56029	---M--	200	added ('OK')	image/jpeg	etag:%225f6971c7-dadd%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-4.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:27	40089/40089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:51%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Phan-thi-phuc.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexf169.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:27	35883/35883	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:52%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexd190.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:27	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:52%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:28	35653/35653	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:33:52%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/phan-thi-phuc-4.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexdaed.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/phan-thi-phuc/)
14:33:28	257390/257390	---M--	200	added ('OK')	image/jpeg	etag:%225f6a0d4d-3ed6e%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/thumb-bich-ngan.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/thumb-bich-ngan.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:28	2723/2723	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Sep%202020%2007:33:53%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fnguyen-thi-bich-ngan%2F	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embedf4b3.json	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:28	64822/64822	---MC-	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2007:33:53%20GMT	https://top20.hanhtrinhlotxac.vn/fbthum/?p=196	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/fbthum/indexf45e.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:33:53%20GMT	https://top20.hanhtrinhlotxac.vn/?p=196	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/indexf45e.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:29	2869/2869	---MCZ	200	added ('OK')	text/xml	date:Mon,%2028%20Sep%202020%2007:33:53%20GMT	https://top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftop20.hanhtrinhlotxac.vn%2Fbaiduthi%2Fnguyen-thi-bich-ngan%2F&format=xml	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-json/oembed/1.0/embeda67e	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:29	42526/42526	---M--	200	added ('OK')	image/jpeg	etag:%225f6b2d82-a61e%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/bich-ngan-pc.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/bich-ngan-pc.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:29	53537/53537	---M--	200	added ('OK')	image/png	etag:%225f6b2d88-d121%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/bich-ngan-mobile.png	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/bich-ngan-mobile.png	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
14:33:29	60732/60732	---M--	200	added ('OK')	image/jpeg	etag:%225f688efe-ed3c%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thi-bich-ngan.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thi-bich-ngan.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thi-bich-ngan/)
